"","gene_short_name","P0","P4","P7","Ad"
"30818","Uhmk1",11.06805,11.553,11.04555,8.825295
"30819","Uhrf1",10.100195,12.2171,5.478095,0.5417005
"30820","Uhrf1bp1",4.37303,4.661375,3.8385,3.684215
"30821","Uhrf1bp1l",7.185995,6.98778,5.759005,6.92667
"30822","Uhrf2",18.7852,21.256,18.90855,10.64495
"30823","Uimc1",7.49608,8.206465,6.817685,4.910135
"30824","Ulk1",15.77635,15.4539,16.63915,17.69575
"30825","Ulk2",18.59745,18.4366,18.42415,20.3743
"30826","Ulk3",3.481875,3.555985,2.42934,2.154355
"30827","Ulk4",4.323935,4.543865,4.046655,3.34203
"30828","Umod",0,0,0,0
"30829","Umodl1",0,0.00884422,0.00577855,0
"30830","Umps",5.420445,5.71318,4.27553,2.695855
"30831","Unc119",8.360635,9.00299,6.02004,2.31108
"30832","Unc119b",7.55452,9.77505,9.21766,6.980115
"30833","Unc13a",0.9789085,0.901336,0.8906885,0.9635755
"30834","Unc13b",20.7737,12.5704,9.944935,2.516125
"30835","Unc13c",0.4016075,0.172478,0.172867,0.03640109
"30836","Unc13d",1.97051,1.267105,0.958565,0.5500665
"30837","Unc45a",7.64959,8.138705,6.4768,5.120315
"30838","Unc45b",69.58945,54.96305,43.6016,67.60095
"30839","Unc50",12.6333,17.5544,17.2458,14.2553
"30840","Unc5a",0.227147,0.09550835,0.0829055,0.0353493
"30841","Unc5b",11.4825,13.65725,11.5412,3.620635
"30842","Unc5c",0.152611,0.1384917,0.2846915,0.025648425
"30843","Unc5cl",0.0806589,0.0351989,0.0227034,0
"30844","Unc5d",0.0790191,0.03469445,0.066496,0.0069538
"30845","Unc79",0.03580235,0.03021475,0.01198214,0.0054599
"30846","Unc80",0.0337636,0.00354306,0.002517425,0.003285315
"30847","Unc93a",0.0171537,0.01154185,0.0149492,0.06999435
"30848","Unc93b1",6.44563,6.60822,8.820445,7.519905
"30849","Uncx",0,0,0.01556865,0
"30850","Ung",14.75905,14.33975,13.6956,19.81975
"30851","Unk",8.994565,7.15082,5.73412,2.955305
"30852","Unkl",4.848895,3.576895,3.351675,2.62624
"30853","Uox",0,0.011947,0.01578095,0
"30854","Upb1",0.383777,0.1991605,0.211353,0.110821
"30855","Upf1",16.9832,16.0962,13.34335,11.7655
"30856","Upf2",5.14844,6.886775,5.73165,5.163915
"30857","Upf3a",9.683525,8.75702,8.395865,4.33967
"30858","Upf3b",9.575665,8.76187,7.49625,3.63199
"30859","Upk1a",1.141909,0.7985995,0.432891,0.554448
"30860","Upk1b",2.75987,1.43162,0.7767915,1.50863
"30861","Upk2",0,0,0,0.096605
"30862","Upk3a",0,0,0,0
"30863","Upk3b",8.780235,6.38582,4.594205,8.734565
"30864","Upp1",23.3889,26.08765,11.8441,2.658135
"30865","Upp2",3.60383,2.06222,2.4626,0.93946
"30866","Uprt",2.677845,3.862355,2.92229,3.18705
"30867","Uqcc",69.50285,62.2326,58.59285,75.731
"30868","Uqcr10",435.071,496.504,514.735,517.1505
"30869","Uqcr11",549.65,677.498,743.8945,757.157
"30870","Uqcrb",311.3295,432.253,414.378,484.6835
"30871","Uqcrc1",389.0225,542.856,515.7715,641.4165
"30872","Uqcrc2",419.1615,582.9175,486.7055,533.722
"30873","Uqcrfs1",342.523,496.098,456.1865,613.942
"30874","Uqcrh",507.614,587.093,507.0725,727.0115
"30875","Uqcrq",577.1625,595.952,610.0635,676.9425
"30876","Urb1",3.104155,1.66004,1.350715,1.614525
"30877","Urm1",12.1928,11.5893,9.420545,10.3287
"30878","Uroc1",0,0,0,0
"30879","Urod",39.1727,38.8842,34.80305,34.9257
"30880","Uros",11.4184,8.782205,9.078785,11.74525
"30881","Use1",43.7491,39.56385,36.3336,51.35095
"30882","Usf2",41.0807,40.4599,34.34145,41.3831
"30883","Ush1c",10.082155,8.8841,11.277235,11.242
"30884","Ush1g",0,0.0142738,0.0202986,0.04676165
"30885","Ush2a",0.0332693,0.1517135,0.0615195,0.02202422
"30886","Ushbp1",9.42922,9.713055,13.0572,7.879215
"30887","Usmg5",593.1105,723.7165,664.8755,705.2655
"30888","Uso1",17.5744,18.3729,14.3309,12.9631
"30889","Usp-ps",0,0,0,0
"30890","Usp1",12.54286,17.06085,11.65735,5.51058
"30891","Usp11",8.735135,5.209205,3.791365,1.472375
"30892","Usp12",9.71477,10.44145,9.40074,7.97235
"30893","Usp13",47.23715,50.9394,45.281,63.5947
"30894","Usp14",31.63095,41.45165,34.7964,32.59585
"30895","Usp15",19.29405,21.7748,19.67905,21.86145
"30896","Usp16",25.49515,20.07785,23.2291,17.33275
"30897","Usp17l5",0.1195036,0,0.02444495,0
"30898","Usp18",0.5344885,0.697639,0.33045,0.761148
"30899","Usp19",28.8005,24.83475,23.05695,25.04575
"30900","Usp2",57.4285,42.1025,40.0141,65.3894
"30901","Usp20",23.4213,19.97365,17.35925,15.9105
"30902","Usp21",24.1018,14.9509,13.5469,9.919865
"30903","Usp22",18.5387,17.17645,14.87725,8.348065
"30904","Usp24",10.824185,13.29845,12.3953,15.37935
"30905","Usp25",27.21385,28.9469,28.09035,26.9789
"30906","Usp26",0.01017869,0,0,0
"30907","Usp27x",0.7696385,0.5401305,0.466904,0.207144
"30908","Usp28",49.0331,47.2642,42.94055,39.5931
"30909","Usp29",0.0815568,0.03506345,0.0248958,0
"30910","Usp30",4.31122,4.07731,3.72319,2.44676
"30911","Usp31",2.822815,3.10428,2.955585,2.700015
"30912","Usp32",7.636665,7.67945,6.986825,6.169565
"30913","Usp33",12.4892,12.9583,10.85545,9.05552
"30914","Usp34",24.31555,22.9819,21.04025,13.5877
"30915","Usp35",0.958685,0.735789,0.8398705,0.3646175
"30916","Usp36",6.433695,4.710525,4.505185,4.3382
"30917","Usp37",6.00511,5.231855,3.92977,2.155605
"30918","Usp38",7.208545,8.674665,7.11983,5.848905
"30919","Usp39",9.480695,10.3826,8.36189,6.747465
"30920","Usp4",23.64135,27.77675,24.17215,19.321
"30921","Usp40",8.259835,6.612535,5.582435,4.49514
"30922","Usp42",5.7018,3.447995,3.090185,1.88082
"30923","Usp43",1.0409415,1.271125,1.23511,0.4419295
"30924","Usp44",0,0.02033595,0.02700255,0
"30925","Usp45",4.80148,5.468745,5.450695,4.113025
"30926","Usp46",18.8152,18.92045,13.7303,7.88505
"30927","Usp47",39.4011,39.9307,36.28535,34.6212
"30928","Usp48",24.52865,21.1464,15.78065,9.72496
"30929","Usp5",25.50515,28.0362,23.2738,21.863
"30930","Usp51",0.0698521,0.10474805,0,0
"30931","Usp53",2.58208,2.179935,2.13617,1.87876
"30932","Usp54",5.0452,7.17614,5.261765,5.96374
"30933","Usp6nl",9.4525,5.096145,4.43145,1.862095
"30934","Usp7",38.92445,37.64815,30.29205,21.3255
"30935","Usp8",14.22785,13.4977,12.5967,10.73425
"30936","Usp9y",0.02681605,0,0,0
"30937","Uspl1",7.89024,7.53066,6.473555,6.37378
"30938","Ust",1.843565,1.371715,1.350065,0.7319905
"30939","Utf1",0,0.02460285,0,0
"30940","Utp11l",11.7657,12.9601,10.49718,7.67457
"30941","Utp14a",5.41894,5.39938,5.586895,3.576745
"30942","Utp15",3.711735,3.947275,3.284615,2.239535
"30943","Utp18",8.224925,8.01166,5.254605,4.555275
"30944","Utp20",3.920775,3.80667,3.07941,2.40831
"30945","Utp23",3.195865,3.818475,3.57775,2.41698
"30946","Utp3",12.1935,13.7762,11.1261,8.91129
"30947","Utp6",10.790185,13.7678,11.5393,10.691265
"30948","Utrn",15.347,17.2173,16.33025,12.59215
"30949","Uts2",0,0,0.0765275,0.0455422
"30950","Uts2d",0.2655585,0,0,0
"30951","Uts2r",0,0.065874,0.255341,0.505978
"30952","Uty",9.679575,4.7799995,0.0647715,12.76975
"30953","Uvrag",9.72898,7.848825,6.741195,4.95072
"30954","Uxs1",6.663105,10.5683,8.649385,7.556175
"30955","V1ra8",0.07038855,0,0,0
"30956","V1rd19",0,0,0,0
"30957","V1rh19",0,0,0,0
"30958","Vac14",7.607465,7.479925,6.489225,5.604695
"30959","Vamp1",6.6637,6.296085,5.12326,3.437545
"30960","Vamp2",37.97545,34.8297,35.6799,34.1542
"30961","Vamp3",38.6682,46.8354,43.16825,37.87975
"30962","Vamp4",10.74664,12.3903,12.15965,11.8259
"30963","Vamp5",6.065595,8.105235,9.68261,14.4305
"30964","Vamp7-ps",6.15632,3.435665,2.223335,1.322
"30965","Vamp8",34.7949,40.29165,32.55525,24.52985
"30966","Vangl1",8.75167,8.057095,6.30652,4.059985
"30967","Vangl2",4.33491,3.40979,3.09842,0.484959
"30968","Vapa",79.1999,73.99975,65.1868,60.53375
"30969","Vapb",42.04055,33.7436,31.94435,37.3072
"30970","Vars",16.2966,10.8749,10.178315,8.04037
"30971","Vars2",8.399985,6.559915,7.844205,5.33041
"30972","Vash1",22.9976,36.15065,31.13175,11.04805
"30973","Vash2",23.2773,11.3794,6.507425,0.3626005
"30974","Vasp",33.7952,29.093,25.29475,12.8401
"30975","Vat1",14.52085,17.019,14.7911,8.991865
"30976","Vat1l",0.12831335,0.07060115,0.03161405,0.0204212
"30977","Vault",13.22409,0,0,1.4980525
"30978","Vav1",0.534943,0.651923,0.5659495,0.7530375
"30979","Vav2",7.854925,4.458415,4.420715,4.354695
"30980","Vav3",10.531335,4.127815,3.78427,1.69154
"30981","Vax1",0.0895715,0,0,0
"30982","Vax2",0,0.01815945,0.0282558,0
"30983","Vbp1",43.99715,54.03925,44.1514,27.46845
"30984","Vcam1",16.21515,13.7341,8.333225,6.212775
"30985","Vcan",16.6378,20.7073,14.345,5.539855
"30986","Vcl",36.00015,32.6141,25.5766,20.8262
"30987","Vcp",91.2621,99.5995,82.4683,62.49905
"30988","Vcp-rs",73.9393,85.08465,81.12085,75.7696
"30989","Vcpip1",5.402275,6.100095,5.382135,3.47544
"30990","Vdac1",430.099,454.7675,423.661,494.811
"30991","Vdac2",290.066,340.698,269.562,218.8665
"30992","Vdac3",116.804,148.1395,126.497,141.269
"30993","Vdac3-ps1",71.9082,115.244,98.09055,92.14235
"30994","Vdr",0.9776615,0.2660355,0.10364235,0.1071146
"30995","Vegfa",123.9405,116.9005,113.0155,128.179
"30996","Vegfb",118.778,131.1585,113.4175,158.151
"30997","Vegfc",12.203385,5.03596,5.64939,2.963465
"30998","Veph1",0.5617315,0.4940885,0.3033235,0.1297941
"30999","Vezf1",19.7014,20.3273,20.3791,23.6717
"31000","Vgf",0,0,0,0.0081805
"31001","Vgll1",0,0,0,0
"31002","Vgll2",0,0,0,0.2156295
"31003","Vgll3",1.369265,2.33485,1.935985,0.8019025
"31004","Vgll4",15.11635,15.2037,12.6086,7.71466
"31005","Vhl",8.46077,8.674005,6.664945,4.152945
"31006","Vhl-ps1",0,0,0,0
"31007","Vil1",0.2204065,0.353863,0.1887455,0.07110245
"31008","Vill",1.0811485,0.430086,0.1200745,0.01487495
"31009","Vim",349.467,345.3265,228.355,86.0911
"31010","Vip",0,0.0206349,0.03021655,0.03915555
"31011","Vipar",13.25645,12.5635,10.39865,9.0715
"31012","Vipr1",0.09917295,0.0286096,0.0653434,0.08865895
"31013","Vipr2",1.4283465,0.689579,0.756099,0.3995705
"31014","Vit",0.1209337,0.3193735,0.254666,0.9341635
"31015","Vkorc1l1",10.60775,12.7295,11.1127,9.41637
"31016","Vldlr",46.3467,59.43955,57.47015,58.8561
"31017","Vma21",11.44482,14.6587,13.2304,9.93367
"31018","Vma21-ps",0.572941,1.075147,0.806626,1.380915
"31019","Vmac",4.17174,3.518985,3.34777,2.536935
"31020","Vmn1r-ps1",0,0,0,0
"31021","Vmn1r-ps10",0,0,0,0
"31022","Vmn1r-ps103",0,0,0,0
"31023","Vmn1r-ps11",0,0,0,0
"31024","Vmn1r-ps12",0,0,0,0
"31025","Vmn1r-ps128",1.70105,1.10797,1.198305,1.31681
"31026","Vmn1r-ps14",0,0,0,0
"31027","Vmn1r-ps141",0,0,0,0
"31028","Vmn1r-ps142",0,0,0,0
"31029","Vmn1r-ps143",0,0,0,0
"31030","Vmn1r-ps144",0,0,0,0
"31031","Vmn1r-ps145",0.172876,0.360526,0,0
"31032","Vmn1r-ps146",0,0,0.144575,0
"31033","Vmn1r-ps147",0,0,0,0
"31034","Vmn1r-ps148",0,0,0,0
"31035","Vmn1r-ps149",0,0,0,0
"31036","Vmn1r-ps15",0,0,0,0
"31037","Vmn1r-ps150",0,0,0,0
"31038","Vmn1r-ps151",0.068172,0,0.077214,0
"31039","Vmn1r-ps152",0,0,0,0
"31040","Vmn1r-ps17",0,0,0,0
"31041","Vmn1r-ps18",0,0,0,0
"31042","Vmn1r-ps19",0,0,0,0
"31043","Vmn1r-ps2",0,0,0,0
"31044","Vmn1r-ps20",0,0,0,0
"31045","Vmn1r-ps21",0,0,0,0
"31046","Vmn1r-ps22",0,0,0,0
"31047","Vmn1r-ps23",0,0,0,0
"31048","Vmn1r-ps24",0,0,0,0
"31049","Vmn1r-ps25",0,0,0,0
"31050","Vmn1r-ps26",0.08658075,0,0,0
"31051","Vmn1r-ps27",0,0,0,0
"31052","Vmn1r-ps28",0,0,0,0
"31053","Vmn1r-ps29",0,0,0,0
"31054","Vmn1r-ps31",0,0,0,0
"31055","Vmn1r-ps32",0.19408,0.1859865,0,0
"31056","Vmn1r-ps34",0,0,0,0
"31057","Vmn1r-ps40",0,0,0,0
"31058","Vmn1r-ps45",0,0,0,0
"31059","Vmn1r-ps46",0,0,0,0
"31060","Vmn1r-ps47",0,0,0,0
"31061","Vmn1r-ps48",0,0,0,0
"31062","Vmn1r-ps49",0.06553705,0,0,0
"31063","Vmn1r-ps50",0,0,0.239422,0.14399
"31064","Vmn1r-ps51",0,0,0,0
"31065","Vmn1r-ps52",0,0,0,0
"31066","Vmn1r-ps53",0,0,0,0
"31067","Vmn1r-ps54",0,0,0,0
"31068","Vmn1r-ps55",0,0,0,0
"31069","Vmn1r-ps56",0,0,0,0
"31070","Vmn1r-ps57",0,0,0,0
"31071","Vmn1r-ps58",0,0,0,0
"31072","Vmn1r-ps59",0,0,0,0
"31073","Vmn1r-ps60",0,0,0,0
"31074","Vmn1r-ps61",0,0,0,0
"31075","Vmn1r-ps62",0,0,0,0.0451521
"31076","Vmn1r-ps63",0.400311,0,0.1935705,0
"31077","Vmn1r-ps64",0,0,0,0
"31078","Vmn1r-ps65",0,0,0,0
"31079","Vmn1r-ps66",0,0,0,0
"31080","Vmn1r-ps67",0,0,0,0
"31081","Vmn1r-ps68",0,0,0,0
"31082","Vmn1r-ps69",0,0,0,0
"31083","Vmn1r-ps70",0,0,0,0
"31084","Vmn1r-ps71",0,0,0,0
"31085","Vmn1r-ps72",0,0,0,0
"31086","Vmn1r-ps73",0,0,0,0
"31087","Vmn1r-ps74",0,0,0,0
"31088","Vmn1r-ps75",0,0,0,0
"31089","Vmn1r-ps76",0,0,0,0
"31090","Vmn1r-ps77",0,0,0,0
"31091","Vmn1r-ps78",0,0,0,0
"31092","Vmn1r-ps79",0,0,0,0
"31093","Vmn1r-ps8",0,0,0,0
"31094","Vmn1r-ps80",0,0,0,0
"31095","Vmn1r-ps83",0,0,0,0
"31096","Vmn1r-ps84",0,0,0,0
"31097","Vmn1r-ps85",0,0,0,0
"31098","Vmn1r-ps86",0,0,0,0
"31099","Vmn1r-ps9",0,0,0,0
"31100","Vmn1r1",0,0,0,0
"31101","Vmn1r10",0,0,0,0
"31102","Vmn1r100",0,0,0,0
"31103","Vmn1r101",0,0,0,0
"31104","Vmn1r103",0,0,0,0
"31105","Vmn1r104",0,0,0,0
"31106","Vmn1r107",0,0,0,0
"31107","Vmn1r109",0,0,0,0
"31108","Vmn1r11",0,0,0,0
"31109","Vmn1r110",0,0,0,0
"31110","Vmn1r111",0,0,0,0
"31111","Vmn1r112",0,0,0,0
"31112","Vmn1r113",0,0,0,0
"31113","Vmn1r114",0,0,0,0
"31114","Vmn1r115",0,0,0,0
"31115","Vmn1r116",0,0,0,0
"31116","Vmn1r117",0,0,0,0
"31117","Vmn1r118",0,0,0,0
"31118","Vmn1r119",0,0,0,0
"31119","Vmn1r12",0,0,0,0
"31120","Vmn1r120",0,0,0,0
"31121","Vmn1r121",0,0,0,0
"31122","Vmn1r122",0,0,0,0
"31123","Vmn1r123",0,0,0,0
"31124","Vmn1r124",0,0,0,0
"31125","Vmn1r125",0,0,0,0
"31126","Vmn1r126",0,0,0,0
"31127","Vmn1r127",0,0,0,0
"31128","Vmn1r128",0,0,0,0
"31129","Vmn1r129",0,0,0,0
"31130","Vmn1r13",0,0,0,0
"31131","Vmn1r130",0,0,0,0
"31132","Vmn1r132",0,0,0,0
"31133","Vmn1r135",0,0,0,0
"31134","Vmn1r137",0,0,0,0
"31135","Vmn1r139",0,0,0,0
"31136","Vmn1r14",0,0,0,0
"31137","Vmn1r142",0,0,0,0
"31138","Vmn1r143",0,0,0,0
"31139","Vmn1r148",0,0,0,0
"31140","Vmn1r149",0,0,0,0
"31141","Vmn1r15",0,0,0,0
"31142","Vmn1r151",0,0,0,0
"31143","Vmn1r152",0,0,0,0
"31144","Vmn1r155",0,0,0,0
"31145","Vmn1r157",0,0,0,0
"31146","Vmn1r158",0,0,0,0
"31147","Vmn1r159",0,0,0,0
"31148","Vmn1r16",0,0,0,0
"31149","Vmn1r160",0,0,0,0
"31150","Vmn1r163",0,0,0,0
"31151","Vmn1r165",0,0,0,0
"31152","Vmn1r167",0,0,0,0
"31153","Vmn1r168",0,0,0,0
"31154","Vmn1r169",0,0,0,0
"31155","Vmn1r17",0,0,0,0
"31156","Vmn1r170",0,0,0,0
"31157","Vmn1r171",0,0,0,0
"31158","Vmn1r172",0,0,0,0
"31159","Vmn1r173",0,0,0,0
"31160","Vmn1r174",0,0,0,0
"31161","Vmn1r175",0,0,0,0
"31162","Vmn1r176",0,0,0,0
"31163","Vmn1r177",0,0,0,0
"31164","Vmn1r178",0,0,0,0
"31165","Vmn1r179",0,0,0,0
"31166","Vmn1r18",0,0,0,0
"31167","Vmn1r180",0,0,0,0
"31168","Vmn1r181",0,0,0,0
"31169","Vmn1r183",0,0,0,0
"31170","Vmn1r184",0,0,0,0
"31171","Vmn1r185",0,0,0,0
"31172","Vmn1r188",0,0,0,0
"31173","Vmn1r189",0,0,0,0
"31174","Vmn1r19",0,0,0,0
"31175","Vmn1r190-ps",0,0,0,0
"31176","Vmn1r191",0,0,0,0
"31177","Vmn1r192",0,0,0,0
"31178","Vmn1r193",0,0,0,0
"31179","Vmn1r194",0,0,0,0
"31180","Vmn1r195",0,0,0,0
"31181","Vmn1r197",0,0,0,0
"31182","Vmn1r198",0,0,0,0
"31183","Vmn1r199",0,0,0,0
"31184","Vmn1r2",0,0,0,0
"31185","Vmn1r20",0,0,0,0
"31186","Vmn1r200",0,0,0,0
"31187","Vmn1r201",0.06666345,0,0,0
"31188","Vmn1r202",0,0,0,0
"31189","Vmn1r203",0,0,0,0
"31190","Vmn1r204",0,0,0,0
"31191","Vmn1r205",0,0,0,0
"31192","Vmn1r206",0,0,0,0
"31193","Vmn1r207-ps",0,0,0,0
"31194","Vmn1r208",0,0,0,0
"31195","Vmn1r209",0,0,0,0
"31196","Vmn1r21",0,0,0,0
"31197","Vmn1r210",0,0,0,0
"31198","Vmn1r211",0,0,0,0
"31199","Vmn1r212",0,0,0,0
"31200","Vmn1r213",0,0,0,0
"31201","Vmn1r214",0,0,0,0
"31202","Vmn1r215",0,0,0,0
"31203","Vmn1r216",0,0,0,0
"31204","Vmn1r217",0,0,0,0
"31205","Vmn1r218",0,0,0,0
"31206","Vmn1r219",0,0,0,0
"31207","Vmn1r22",0,0,0,0
"31208","Vmn1r220",0,0,0,0
"31209","Vmn1r222",0,0,0,0
"31210","Vmn1r223",0,0,0,0
"31211","Vmn1r224",0,0,0,0
"31212","Vmn1r225",0,0,0,0
"31213","Vmn1r226",0,0,0,0
"31214","Vmn1r227",0,0,0,0
"31215","Vmn1r228",0,0,0,0
"31216","Vmn1r229",0,0,0,0
"31217","Vmn1r23",0,0,0,0
"31218","Vmn1r230",0,0,0,0
"31219","Vmn1r231",0,0,0,0
"31220","Vmn1r232",0,0,0,0
"31221","Vmn1r233",0,0,0,0
"31222","Vmn1r234",0,0,0,0
"31223","Vmn1r235",0,0,0,0
"31224","Vmn1r236",0,0,0,0
"31225","Vmn1r237",0,0,0,0
"31226","Vmn1r238",0,0,0,0
"31227","Vmn1r239-ps",0,0,0,0
"31228","Vmn1r24",0,0,0,0
"31229","Vmn1r25",0,0,0,0
"31230","Vmn1r26",0,0,0,0
"31231","Vmn1r27",0,0,0,0
"31232","Vmn1r28",0,0,0,0
"31233","Vmn1r29",0,0,0,0
"31234","Vmn1r3",0,0,0,0.13514665
"31235","Vmn1r30",0,0,0,0
"31236","Vmn1r31",0,0,0,0
"31237","Vmn1r32",0.0271575,0.0401339,0.03121715,0
"31238","Vmn1r33",0,0,0,0
"31239","Vmn1r34",0,0,0,0
"31240","Vmn1r35",0,0,0,0
"31241","Vmn1r36",0,0,0,0
"31242","Vmn1r37",0,0,0,0
"31243","Vmn1r38",0,0,0,0
"31244","Vmn1r39",0,0,0,0
"31245","Vmn1r4",0,0.02242455,0.0921432,0
"31246","Vmn1r40",0,0,0,0
"31247","Vmn1r41",0,0,0,0
"31248","Vmn1r42",0,0,0,0.08057715
"31249","Vmn1r43",0,0,0,0
"31250","Vmn1r44",0,0,0,0
"31251","Vmn1r45",0.0433757,0.02262345,0.0161838,0
"31252","Vmn1r46",0,0,0,0
"31253","Vmn1r47",0,0,0,0
"31254","Vmn1r48",0,0,0,0
"31255","Vmn1r49",0,0,0,0
"31256","Vmn1r5",0,0,0,0
"31257","Vmn1r50",0,0,0,0
"31258","Vmn1r51",0,0,0.02176145,0.0127423
"31259","Vmn1r52",0,0,0,0
"31260","Vmn1r53",0,0.12517385,0.129108,0.03691105
"31261","Vmn1r54",0,0,0,0
"31262","Vmn1r55",0.03892065,0,0,0
"31263","Vmn1r56",0,0,0,0
"31264","Vmn1r57",0,0,0,0
"31265","Vmn1r58",1.631295,1.414255,1.2903335,1.042177
"31266","Vmn1r59",0,0,0,0
"31267","Vmn1r6",0,0,0,0
"31268","Vmn1r60",0,0,0,0
"31269","Vmn1r61",0,0,0,0
"31270","Vmn1r62",0,0,0,0
"31271","Vmn1r63",0,0,0,0
"31272","Vmn1r64",0,0,0,0
"31273","Vmn1r65",0.30350545,0.08900395,0.264837,0.264743
"31274","Vmn1r66",0,0,0,0
"31275","Vmn1r67",0,0,0,0
"31276","Vmn1r68",0,0,0,0
"31277","Vmn1r69",0,0,0,0
"31278","Vmn1r7",0,0,0,0
"31279","Vmn1r70",0,0,0,0
"31280","Vmn1r71",0,0,0,0
"31281","Vmn1r72",0,0,0,0
"31282","Vmn1r73",0,0,0,0
"31283","Vmn1r74",0,0,0,0
"31284","Vmn1r75",0,0,0,0
"31285","Vmn1r76",0,0,0,0
"31286","Vmn1r77",0,0,0,0
"31287","Vmn1r78",0,0,0,0
"31288","Vmn1r79",0,0,0,0
"31289","Vmn1r8",0,0,0,0
"31290","Vmn1r80",0,0,0,0
"31291","Vmn1r81",0,0,0,0
"31292","Vmn1r82",0,0,0,0
"31293","Vmn1r83",0,0,0,0
"31294","Vmn1r84",0,0,0,0
"31295","Vmn1r85",0,0,0,0
"31296","Vmn1r86",0,0,0,0
"31297","Vmn1r87",0,0,0,0
"31298","Vmn1r88",0,0,0,0
"31299","Vmn1r89",0,0,0,0
"31300","Vmn1r9",0,0,0,0
"31301","Vmn1r90",0.2817295,0.3881465,0.5122565,0.1024054
"31302","Vmn1r91",0,0,0,0
"31303","Vmn1r93",0,0,0,0
"31304","Vmn1r94",0,0,0,0
"31305","Vmn1r95",0,0,0,0
"31306","Vmn2r-ps10",0,0,0,0
"31307","Vmn2r-ps100",0,0,0,0
"31308","Vmn2r-ps104",0,0,0,0
"31309","Vmn2r-ps105",0,0,0,0
"31310","Vmn2r-ps106",0,0,0,0
"31311","Vmn2r-ps110",0,0,0,0
"31312","Vmn2r-ps111",0,0,0,0
"31313","Vmn2r-ps113",0,0,0,0
"31314","Vmn2r-ps114",0,0,0,0
"31315","Vmn2r-ps115",0,0,0,0
"31316","Vmn2r-ps116",0,0,0,0
"31317","Vmn2r-ps117",0,0,0,0
"31318","Vmn2r-ps118",0,0,0,0
"31319","Vmn2r-ps119",0,0,0,0
"31320","Vmn2r-ps12",0,0,0,0
"31321","Vmn2r-ps120",0,0,0,0
"31322","Vmn2r-ps121",0,0,0,0
"31323","Vmn2r-ps122",0,0,0,0
"31324","Vmn2r-ps123",0,0,0,0
"31325","Vmn2r-ps124",0,0,0,0
"31326","Vmn2r-ps125",0,0,0,0
"31327","Vmn2r-ps126",0,0,0,0
"31328","Vmn2r-ps127",0,0,0,0
"31329","Vmn2r-ps128",0,0,0,0
"31330","Vmn2r-ps129",0,0,0,0
"31331","Vmn2r-ps13",0,0,0,0
"31332","Vmn2r-ps130",0,0,0,0
"31333","Vmn2r-ps131",0,0,0,0
"31334","Vmn2r-ps132",0,0,0,0
"31335","Vmn2r-ps133",0,0,0,0
"31336","Vmn2r-ps134",0,0,0,0
"31337","Vmn2r-ps2",0,0,0,0
"31338","Vmn2r-ps21",0,0,0,0
"31339","Vmn2r-ps31",0,0,0,0
"31340","Vmn2r-ps32",0,0,0,0
"31341","Vmn2r-ps33",0,0,0,0
"31342","Vmn2r-ps34",0,0,0,0
"31343","Vmn2r-ps36",0,0,0,0
"31344","Vmn2r-ps37",0,0,0,0
"31345","Vmn2r-ps38",0,0,0,0
"31346","Vmn2r-ps4",0,0,0,0
"31347","Vmn2r-ps40",0,0,0,0
"31348","Vmn2r-ps42",0,0,0,0
"31349","Vmn2r-ps43",0,0,0,0
"31350","Vmn2r-ps44",0,0,0,0
"31351","Vmn2r-ps45",0,0,0,0
"31352","Vmn2r-ps46",0,0,0,0
"31353","Vmn2r-ps47",0,0,0,0
"31354","Vmn2r-ps5",0,0,0,0
"31355","Vmn2r-ps51",0,0,0,0
"31356","Vmn2r-ps53",0,0,0,0
"31357","Vmn2r-ps54",0,0.07859665,0.060267,0
"31358","Vmn2r-ps55",0,0,0,0
"31359","Vmn2r-ps56",0,0,0,0
"31360","Vmn2r-ps57",0,0,0,0
"31361","Vmn2r-ps58",0,0,0,0
"31362","Vmn2r-ps59",0,0,0,0
"31363","Vmn2r-ps6",0,0,0,0
"31364","Vmn2r-ps60",0,0,0,0
"31365","Vmn2r-ps62",0,0,0,0
"31366","Vmn2r-ps64",0,0,0,0
"31367","Vmn2r-ps65",0,0,0,0
"31368","Vmn2r-ps66",0,0,0,0
"31369","Vmn2r-ps67",0,0,0,0
"31370","Vmn2r-ps68",0,0,0,0
"31371","Vmn2r-ps69",0,0,0,0
"31372","Vmn2r-ps7",0,0,0,0
"31373","Vmn2r-ps70",0,0,0,0
"31374","Vmn2r-ps71",0,0,0,0
"31375","Vmn2r-ps72",0,0,0,0
"31376","Vmn2r-ps73",0,0,0,0
"31377","Vmn2r-ps74",0,0,0,0
"31378","Vmn2r-ps75",0,0,0,0
"31379","Vmn2r-ps76",0,0,0,0
"31380","Vmn2r-ps77",0,0,0,0
"31381","Vmn2r-ps78",0,0,0,0
"31382","Vmn2r-ps79",0,0,0,0
"31383","Vmn2r-ps8",0,0,0,0
"31384","Vmn2r-ps80",0,0,0,0
"31385","Vmn2r-ps81",0,0,0,0
"31386","Vmn2r-ps82",0,0,0,0
"31387","Vmn2r-ps83",0,0,0,0
"31388","Vmn2r-ps84",0,0,0,0
"31389","Vmn2r-ps85",0,0,0,0
"31390","Vmn2r-ps86",0,0,0,0
"31391","Vmn2r-ps87",0,0,0,0
"31392","Vmn2r-ps9",0,0,0,0
"31393","Vmn2r-ps94",0,0,0,0
